question;predicate
what is jeannie ortega's nationality;http://dbpedia.org/ontology/hometown
What genre of music is 5th projekt?;http://dbpedia.org/ontology/genre
Name an album in the genre folk music;http://dbpedia.org/ontology/genre
what kind of program is kristin;http://dbpedia.org/ontology/genre
where was cristina gaioni born;http://dbpedia.org/ontology/birthPlace
what is the origin of leroy jenkins (jazz musician);http://dbpedia.org/ontology/hometown
What position does richard brush play;http://dbpedia.org/ontology/position
what time zone is lavallette, new jersey in?;http://dbpedia.org/ontology/timeZone
Where was francis leo lawrence's place of death?;http://dbpedia.org/ontology/deathPlace
Who was the producer of the movie step up?;http://dbpedia.org/ontology/producer
who is the screenwriter of the film life begins at forty?;http://dbpedia.org/ontology/writer
what football position does phil dokes play?;http://dbpedia.org/ontology/position
What is a tourist attraction in basel;http://dbpedia.org/ontology/position
Who made the story of the ring virus;http://dbpedia.org/ontology/writer
What style of book is boba fett: hunted?;http://dbpedia.org/ontology/literaryGenre
Which city was just mathias thiele born in;http://dbpedia.org/ontology/birthPlace
What genre of music is greatest hits?;http://dbpedia.org/ontology/genre
Who is an artist from the gothic rock genre;http://dbpedia.org/ontology/genre
Name someone born in Chile;http://dbpedia.org/ontology/birthPlace
is ott lepland pop music or folk;http://dbpedia.org/ontology/genre
Who directed russian rhapsody?;http://dbpedia.org/ontology/director
Which place was dame traore born;http://dbpedia.org/ontology/birthPlace
which nationality is sandra nashaat associated with;http://dbpedia.org/ontology/birthPlace
who is in new wave music from San Francisco;http://dbpedia.org/ontology/genre
What film did michael shamberg produce?;http://dbpedia.org/ontology/producer
what type of music is kakusei;http://dbpedia.org/ontology/genre
who was lightning over water directed by;http://dbpedia.org/ontology/director
which position in football did ollie heald play?;http://dbpedia.org/ontology/position
what person was born in boston?;http://dbpedia.org/ontology/birthPlace
what is the chosen genre of deathsgarden;http://dbpedia.org/ontology/genre
whats the name of leprous's record label;http://dbpedia.org/ontology/recordLabel
what is sarah felberbaum's nationality;http://dbpedia.org/ontology/birthPlace
What is an example of a silent film?;http://dbpedia.org/ontology/language
Which composer composed connected?;http://dbpedia.org/ontology/writer
Which genre of music is on the album angels with dirty faces;http://dbpedia.org/ontology/genre
who was born in chehalis, washington;http://dbpedia.org/ontology/birthPlace
which actress was born in flint;http://dbpedia.org/ontology/birthPlace
What time zone is magnolia township included in;http://dbpedia.org/ontology/timeZone
what is a work by jeff bhasker;http://dbpedia.org/ontology/writer
what kind of music is the album  hairspray (original motion picture soundtrack);http://dbpedia.org/ontology/genre
who's a brazilian rapper signed onto columbia records;http://dbpedia.org/ontology/recordLabel
Which record label has never the bride signed?;http://dbpedia.org/ontology/recordLabel
Where was charles deaton born?;http://dbpedia.org/ontology/birthPlace
Name an artist within the genre techno.;http://dbpedia.org/ontology/genre
what is the lyrics of keith relf?;http://dbpedia.org/ontology/writer
who was born in massillon;http://dbpedia.org/ontology/birthPlace
what is the position that  mike twellman plays;http://dbpedia.org/ontology/position
Who is someone that was born in the city of kyoto;http://dbpedia.org/ontology/birthPlace
which city was rich homie quan born in;http://dbpedia.org/ontology/birthPlace
what is the label that signed the slits;http://dbpedia.org/ontology/recordLabel
What's a song written by marvin gaye?;http://dbpedia.org/ontology/writer
what position is gordon smith good at playing;http://dbpedia.org/ontology/position
what label is grandpuba signed under?;http://dbpedia.org/ontology/recordLabel
what genre is the cutting room?;http://dbpedia.org/ontology/literaryGenre
Who is the label that signed the artist bearfoot?;http://dbpedia.org/ontology/recordLabel
what position does reggie rembert play;http://dbpedia.org/ontology/position
what position does matt joyce play;http://dbpedia.org/ontology/position
what kinds of music is in deconstruction;http://dbpedia.org/ontology/genre
Which book is a novel?;http://dbpedia.org/ontology/literaryGenre
What is the 1976 science fiction novel where fantasy is ilustrated?;http://dbpedia.org/ontology/literaryGenre
who was the executive producer of the film it dont cost nothin to say good morning?;http://dbpedia.org/ontology/producer
Name someone who played as second baseman;http://dbpedia.org/ontology/position
who was born in castleknock;http://dbpedia.org/ontology/birthPlace
what is colettetrudeau's genre;http://dbpedia.org/ontology/genre
Where is emra tahirovic from;http://dbpedia.org/ontology/birthPlace
what's a good description of string quartets 1-3;http://dbpedia.org/ontology/genre
which city did spike shannon die;http://dbpedia.org/ontology/deathPlace
what world press photo award winner was born in buenos aires;http://dbpedia.org/ontology/birthPlace
dan fogel creates what kind of music genre;http://dbpedia.org/ontology/genre
name a river in pacific time zone;http://dbpedia.org/ontology/timeZone
Where was kari kimmel born?;http://dbpedia.org/ontology/birthPlace
what position is lucas moura charged of;http://dbpedia.org/ontology/position
which time zones is beaver township located in?;http://dbpedia.org/ontology/timeZone
what is the tittle of the movie written by sherman alexie;http://dbpedia.org/ontology/writer
Where did hughie thomasson die;http://dbpedia.org/ontology/deathPlace
who is the writer for frida;http://dbpedia.org/ontology/writer
what kind of genre is los campesinos!;http://dbpedia.org/ontology/genre
who was born in patchogue, new york;http://dbpedia.org/ontology/birthPlace
where was john sykes born;http://dbpedia.org/ontology/birthPlace
what types of music is played by the whigs;http://dbpedia.org/ontology/genre
what label does the artist  destrophy come from;http://dbpedia.org/ontology/recordLabel
what member of the house of representatives was born in the united states;http://dbpedia.org/ontology/birthPlace
what film is directed by mike newell?;http://dbpedia.org/ontology/director
what is the cvg genre of medal of honor: heroes 2;http://dbpedia.org/ontology/genre
where is oren safdie's place of birth;http://dbpedia.org/ontology/birthPlace
What kind of music is featured on the album union town;http://dbpedia.org/ontology/genre
what type of music is punch the clock;http://dbpedia.org/ontology/genre
what artist plays punk rock music?;http://dbpedia.org/ontology/genre
What kind music does capsula make;http://dbpedia.org/ontology/genre
where was daniel breaker born;http://dbpedia.org/ontology/birthPlace
Where did eric crozier pass away;http://dbpedia.org/ontology/deathPlace
What genre of music is the album danzig ii: lucifuge;http://dbpedia.org/ontology/genre
where was jan francisci born?;http://dbpedia.org/ontology/deathPlace
who was born in horsham?;http://dbpedia.org/ontology/birthPlace
What is a book about speculative fiction?;http://dbpedia.org/ontology/literaryGenre
who directed between us girls;http://dbpedia.org/ontology/director
What town is rancho camulos a part of?;http://dbpedia.org/ontology/location
Who is someone from moscow;http://dbpedia.org/ontology/birthPlace
who executively produced the myth of fingerprints?;http://dbpedia.org/ontology/producer
what type of music is sad sappy sucker;http://dbpedia.org/ontology/genre
where is the birthplace of ric estrada;http://dbpedia.org/ontology/birthPlace
Where is the amasa farrier house located in the United States;http://dbpedia.org/ontology/location
which swedish singer was born in kungsbacka;http://dbpedia.org/ontology/birthPlace
Where did washington irving pass away?;http://dbpedia.org/ontology/deathPlace
what film credits did  michael frayn appear in;http://dbpedia.org/ontology/writer
Where was herman saftleven born;http://dbpedia.org/ontology/birthPlace
what kind of music does scott gorham produce;http://dbpedia.org/ontology/genre
which label signed angry anderson;http://dbpedia.org/ontology/recordLabel
What country is harry winston from;http://dbpedia.org/ontology/birthPlace
which city was ian duncan born;http://dbpedia.org/ontology/birthPlace
what type of software does bleem use;http://dbpedia.org/ontology/genre
What is the name of a film that was directed by robert houston;http://dbpedia.org/ontology/producer
what is a musician signed with emi;http://dbpedia.org/ontology/recordLabel
Where did marion nicholl rawson die;http://dbpedia.org/ontology/deathPlace
what city in Italy is marlene kuntz from;http://dbpedia.org/ontology/hometown
Name a famous freestyle music arist;http://dbpedia.org/ontology/genre
where in kentucky was dale l. romans born;http://dbpedia.org/ontology/birthPlace
What kind of music is floodland?;http://dbpedia.org/ontology/genre
Where in illinois was freddie roulette born;http://dbpedia.org/ontology/birthPlace
What type of music genre does unit fall under?;http://dbpedia.org/ontology/genre
What is the title of a book in the fiction literary genre?;http://dbpedia.org/ontology/literaryGenre
what movie did herman schlom produce;http://dbpedia.org/ontology/producer
Where is the birthplace of isaac burns murphy?;http://dbpedia.org/ontology/birthPlace
What is an example of a progressive metal album;http://dbpedia.org/ontology/genre
where was love kills formed;http://dbpedia.org/ontology/hometown
what genre is amaran;http://dbpedia.org/ontology/genre
what position does daniel pavlovic play in football;http://dbpedia.org/ontology/position
what German  DJ is known for his house music;http://dbpedia.org/ontology/genre
What artist would be called pop music;http://dbpedia.org/ontology/genre
What is an example of an anime mystery program;http://dbpedia.org/ontology/genre
where in germany was rudi ball born in?;http://dbpedia.org/ontology/birthPlace
Where was jeronimas milius birthed;http://dbpedia.org/ontology/birthPlace
what california city is the artist  rob affuso from;http://dbpedia.org/ontology/hometown
